city,timestamp,temperature,season
Moscow,2012-11-18,10.080344584543667,autumn
Moscow,2012-11-19,-1.2357400033724506,autumn
Moscow,2012-11-20,4.662584107308273,autumn
Moscow,2012-11-21,0.8427882817637906,autumn
Moscow,2012-11-22,10.056758459390602,autumn
Moscow,2012-11-23,1.3320500438002618,autumn
Moscow,2012-11-24,6.358707330599291,autumn
Moscow,2012-11-25,6.855078453259379,autumn
Moscow,2012-11-26,11.255879224755148,autumn
Moscow,2012-11-27,2.711478443025012,autumn
Moscow,2012-11-28,11.849228264137839,autumn
Moscow,2012-11-29,14.702757348497318,autumn
Moscow,2012-11-30,1.5025582530853772,autumn
Moscow,2012-12-01,-8.067095517891662,winter
Moscow,2012-12-02,-5.061311533903915,winter
Moscow,2012-12-03,-9.037686679576497,winter
Moscow,2012-12-04,0.41808506528949074,winter
Moscow,2012-12-05,-11.631334988992972,winter
Moscow,2012-12-06,-2.785672316402847,winter
Moscow,2012-12-07,-19.415623106737446,winter
Moscow,2012-12-08,-12.423788545679326,winter
Moscow,2012-12-09,-7.269085244020544,winter
Moscow,2012-12-10,-8.157134636025093,winter
Moscow,2012-12-11,-9.367520505564297,winter
Moscow,2012-12-12,-6.799506722595976,winter
Moscow,2012-12-13,-11.265422719759012,winter
Moscow,2012-12-14,-9.638907241387807,winter
Moscow,2012-12-15,-3.7384542605674556,winter
Moscow,2012-12-16,-10.767742306244552,winter
Moscow,2012-12-17,-13.358742466850314,winter
Moscow,2012-12-18,3.7934672617601173,winter
Moscow,2012-12-19,-12.309924891162613,winter
Moscow,2012-12-20,-15.312935313671781,winter
Moscow,2012-12-21,-18.43284974468048,winter
Moscow,2012-12-22,-20.061716222705222,winter
Moscow,2012-12-23,-18.6420784923399,winter
Moscow,2012-12-24,-9.755410259574612,winter
Moscow,2012-12-25,-8.820840495715661,winter
Moscow,2012-12-26,-11.020842518727445,winter
Moscow,2012-12-27,-14.356499962380212,winter
Moscow,2012-12-28,-12.416254489849837,winter
Moscow,2012-12-29,-14.41644565528644,winter
Moscow,2012-12-30,-10.04798933120502,winter
Moscow,2012-12-31,-13.579518545415226,winter
Moscow,2013-01-01,-6.925915144754759,winter
Moscow,2013-01-02,-13.924187338865924,winter
Moscow,2013-01-03,-9.776879695421993,winter
Moscow,2013-01-04,-17.5098878124017,winter
Moscow,2013-01-05,-15.308341784269576,winter
Moscow,2013-01-06,-8.903982657255577,winter
Moscow,2013-01-07,-13.160867566850882,winter
Moscow,2013-01-08,-9.916835001644623,winter
Moscow,2013-01-09,-16.17273996584939,winter
Moscow,2013-01-10,-6.135123174122349,winter
Moscow,2013-01-11,-8.852004865923659,winter
Moscow,2013-01-12,-7.914585800645263,winter
Moscow,2013-01-13,-13.421638232054121,winter
Moscow,2013-01-14,-7.2026802008677775,winter
Moscow,2013-01-15,-10.413376060065843,winter
Moscow,2013-01-16,-9.713859079989225,winter
Moscow,2013-01-17,-12.051776882520533,winter
Moscow,2013-01-18,-7.69423676193415,winter
Moscow,2013-01-19,-19.899879247084368,winter
Moscow,2013-01-20,-11.09730777745691,winter
Moscow,2013-01-21,-6.028085116988608,winter
Moscow,2013-01-22,-9.993630414013792,winter
Moscow,2013-01-23,-1.3494334128809378,winter
Moscow,2013-01-24,-25.884158506751408,winter
Moscow,2013-01-25,-1.8150850818590296,winter
Moscow,2013-01-26,-11.185358243611963,winter
Moscow,2013-01-27,-12.168506605872219,winter
Moscow,2013-01-28,-3.234842765730246,winter
Moscow,2013-01-29,-9.967867448863311,winter
Moscow,2013-01-30,-15.340589458294392,winter
Moscow,2013-01-31,-14.622067219476122,winter
Moscow,2013-02-01,-15.812607119408103,winter
Moscow,2013-02-02,-13.44100762515964,winter
Moscow,2013-02-03,-20.371976583786655,winter
Moscow,2013-02-04,-5.728795950414327,winter
Moscow,2013-02-05,-11.412820072167982,winter
Moscow,2013-02-06,-12.821641046404547,winter
Moscow,2013-02-07,-10.596685479619374,winter
Moscow,2013-02-08,-10.13677630883696,winter
Moscow,2013-02-09,-10.70548269764277,winter
Moscow,2013-02-10,-6.696753315404651,winter
Moscow,2013-02-11,-12.734525782864782,winter
Moscow,2013-02-12,-17.551992117565106,winter
Moscow,2013-02-13,-8.583110748895319,winter
Moscow,2013-02-14,-10.193007707580767,winter
Moscow,2013-02-15,-5.460515230462374,winter
Moscow,2013-02-16,-19.285468176746342,winter
Moscow,2013-02-17,-8.766275332073477,winter
Moscow,2013-02-18,-11.594168457255194,winter
Moscow,2013-02-19,-13.73618997373789,winter
Moscow,2013-02-20,-7.95229610269845,winter
Moscow,2013-02-21,-15.23783488740391,winter
Moscow,2013-02-22,-16.355386104611924,winter
Moscow,2013-02-23,-12.789836626151175,winter
Moscow,2013-02-24,-12.60576393924392,winter
Moscow,2013-02-25,-3.8750631534804247,winter
Moscow,2013-02-26,-15.274193360271756,winter
Moscow,2013-02-27,-13.558452004987842,winter
Moscow,2013-02-28,-0.6569852670315317,winter
Moscow,2013-03-01,9.411745003209207,spring
Moscow,2013-03-02,-0.9671654341800604,spring
Moscow,2013-03-03,7.8561999977110535,spring
Moscow,2013-03-04,-3.9883664705531015,spring
Moscow,2013-03-05,8.106233465550506,spring
Moscow,2013-03-06,4.516381433961653,spring
Moscow,2013-03-07,-0.426782002519122,spring
Moscow,2013-03-08,12.2780004665305,spring
Moscow,2013-03-09,1.7807811948056944,spring
Moscow,2013-03-10,1.7760015393948212,spring
Moscow,2013-03-11,5.934477885953162,spring
Moscow,2013-03-12,-0.8924148240383811,spring
Moscow,2013-03-13,6.683966760089012,spring
Moscow,2013-03-14,2.996631990492516,spring
Moscow,2013-03-15,3.876535928806641,spring
Moscow,2013-03-16,6.543103349308546,spring
Moscow,2013-03-17,3.032552477314927,spring
Moscow,2013-03-18,1.724309310934597,spring
Moscow,2013-03-19,12.480161901091325,spring
Moscow,2013-03-20,7.843988949084892,spring
Moscow,2013-03-21,-3.936409965566419,spring
Moscow,2013-03-22,-0.10307311150738219,spring
Moscow,2013-03-23,4.827000322310231,spring
Moscow,2013-03-24,1.0404721708903475,spring
Moscow,2013-03-25,-2.6581509855199617,spring
Moscow,2013-03-26,6.161341199255016,spring
Moscow,2013-03-27,4.721077765660931,spring
Moscow,2013-03-28,-2.7696855273623857,spring
Moscow,2013-03-29,7.3279171734364095,spring
Moscow,2013-03-30,15.33319890177211,spring
Moscow,2013-03-31,2.187120090604494,spring
Moscow,2013-04-01,0.7628822199969942,spring
Moscow,2013-04-02,-0.6264750259615735,spring
Moscow,2013-04-03,8.082040362283049,spring
Moscow,2013-04-04,5.501442113653731,spring
Moscow,2013-04-05,0.8247239175689343,spring
Moscow,2013-04-06,-7.860343159319852,spring
Moscow,2013-04-07,6.77130229403236,spring
Moscow,2013-04-08,5.127575173752253,spring
Moscow,2013-04-09,7.3391231178173175,spring
Moscow,2013-04-10,1.3521294730508604,spring
Moscow,2013-04-11,9.367520141932507,spring
Moscow,2013-04-12,11.858249970886437,spring
Moscow,2013-04-13,11.31145367845162,spring
Moscow,2013-04-14,3.043844508674413,spring
Moscow,2013-04-15,7.6684619610438185,spring
Moscow,2013-04-16,1.995746100923375,spring
Moscow,2013-04-17,-2.10827742200523,spring
Moscow,2013-04-18,8.656596573118023,spring
Moscow,2013-04-19,15.047711259826922,spring
Moscow,2013-04-20,-6.937269408414723,spring
Moscow,2013-04-21,-0.2514604507872793,spring
Moscow,2013-04-22,-2.774474060266906,spring
Moscow,2013-04-23,3.5146113760750013,spring
Moscow,2013-04-24,-0.142293674520527,spring
Moscow,2013-04-25,7.027215454894976,spring
Moscow,2013-04-26,-4.181044708044773,spring
Moscow,2013-04-27,0.7872813259059264,spring
Moscow,2013-04-28,-0.2461600754261175,spring
Moscow,2013-04-29,13.790443835654049,spring
Moscow,2013-04-30,9.159455112415039,spring
Moscow,2013-05-01,-6.368763421896837,spring
Moscow,2013-05-02,-0.6963840132748746,spring
Moscow,2013-05-03,7.2118425487947855,spring
Moscow,2013-05-04,5.46867715209918,spring
Moscow,2013-05-05,2.125833984641888,spring
Moscow,2013-05-06,13.772968148185786,spring
Moscow,2013-05-07,2.439284066808603,spring
Moscow,2013-05-08,5.763026001116104,spring
Moscow,2013-05-09,4.817339076433362,spring
Moscow,2013-05-10,6.028810588434024,spring
Moscow,2013-05-11,0.04793825561859322,spring
Moscow,2013-05-12,7.900758782471509,spring
Moscow,2013-05-13,-2.2312993304718916,spring
Moscow,2013-05-14,-2.8224362670340506,spring
Moscow,2013-05-15,11.236028176532113,spring
Moscow,2013-05-16,-3.6265393168299536,spring
Moscow,2013-05-17,13.024708226473503,spring
Moscow,2013-05-18,-0.7476008355076864,spring
Moscow,2013-05-19,-0.692942226599655,spring
Moscow,2013-05-20,0.07970532671869446,spring
Moscow,2013-05-21,4.344655386461419,spring
Moscow,2013-05-22,-0.09431332366163314,spring
Moscow,2013-05-23,2.9898048118008473,spring
Moscow,2013-05-24,-1.792870322549307,spring
Moscow,2013-05-25,4.595048148410495,spring
Moscow,2013-05-26,6.7556508967316224,spring
Moscow,2013-05-27,6.497320447475374,spring
Moscow,2013-05-28,6.409208328938414,spring
Moscow,2013-05-29,5.075427968798105,spring
Moscow,2013-05-30,3.047706741031596,spring
Moscow,2013-05-31,3.0620179869828252,spring
Moscow,2013-06-01,23.34453862838466,summer
Moscow,2013-06-02,14.080826863514082,summer
Moscow,2013-06-03,20.227582473252454,summer
Moscow,2013-06-04,31.54928527647236,summer
Moscow,2013-06-05,12.875050713116845,summer
Moscow,2013-06-06,15.022816857196727,summer
Moscow,2013-06-07,13.731836612781937,summer
Moscow,2013-06-08,25.712119511686975,summer
Moscow,2013-06-09,19.335968036760388,summer
Moscow,2013-06-10,14.695872915266307,summer
Moscow,2013-06-11,15.428735072981265,summer
Moscow,2013-06-12,19.339476174634665,summer
Moscow,2013-06-13,28.498912069350094,summer
Moscow,2013-06-14,18.068495106228713,summer
Moscow,2013-06-15,20.548613853617812,summer
Moscow,2013-06-16,16.750979215248528,summer
Moscow,2013-06-17,14.009245237987086,summer
Moscow,2013-06-18,7.337385241286555,summer
Moscow,2013-06-19,19.404257195665004,summer
Moscow,2013-06-20,18.046785965994733,summer
Moscow,2013-06-21,25.315185267720626,summer
Moscow,2013-06-22,23.857478217000775,summer
Moscow,2013-06-23,25.47043087163115,summer
Moscow,2013-06-24,29.414157878111546,summer
Moscow,2013-06-25,13.232400562577045,summer
Moscow,2013-06-26,20.45593551435451,summer
Moscow,2013-06-27,24.41113621424256,summer
Moscow,2013-06-28,24.59535899699854,summer
Moscow,2013-06-29,21.79896496114822,summer
Moscow,2013-06-30,13.449620494186645,summer
Moscow,2013-07-01,25.780435810157122,summer
Moscow,2013-07-02,22.656332738712845,summer
Moscow,2013-07-03,12.050012702911516,summer
Moscow,2013-07-04,15.991307548399053,summer
Moscow,2013-07-05,28.679665297198788,summer
Moscow,2013-07-06,16.64136651543556,summer
Moscow,2013-07-07,18.301922640154054,summer
Moscow,2013-07-08,23.283917131031945,summer
Moscow,2013-07-09,4.797117673345994,summer
Moscow,2013-07-10,13.749534407224177,summer
Moscow,2013-07-11,24.94000497227667,summer
Moscow,2013-07-12,12.785658754886576,summer
Moscow,2013-07-13,6.116472912634087,summer
Moscow,2013-07-14,19.842066775886213,summer
Moscow,2013-07-15,18.06563636610007,summer
Moscow,2013-07-16,4.7940690371459915,summer
Moscow,2013-07-17,6.518786518033428,summer
Moscow,2013-07-18,22.011213664891734,summer
Moscow,2013-07-19,15.28422310105158,summer
Moscow,2013-07-20,25.153700522095377,summer
Moscow,2013-07-21,18.34051823314107,summer
Moscow,2013-07-22,19.294060832733788,summer
Moscow,2013-07-23,17.54843252950872,summer
Moscow,2013-07-24,21.12188994639048,summer
Moscow,2013-07-25,9.897092409188048,summer
Moscow,2013-07-26,15.880251264257064,summer
Moscow,2013-07-27,15.302016544660177,summer
Moscow,2013-07-28,20.40091433133306,summer
Moscow,2013-07-29,15.553885843882904,summer
Moscow,2013-07-30,21.486394676379064,summer
Moscow,2013-07-31,11.822113052133023,summer
Moscow,2013-08-01,18.437270181320383,summer
Moscow,2013-08-02,17.290334176376053,summer
Moscow,2013-08-03,24.822287967898287,summer
Moscow,2013-08-04,19.640333243324054,summer
Moscow,2013-08-05,13.558018258514906,summer
Moscow,2013-08-06,14.875721270411294,summer
Moscow,2013-08-07,26.455007219870517,summer
Moscow,2013-08-08,18.96692166025746,summer
Moscow,2013-08-09,23.26172800833104,summer
Moscow,2013-08-10,24.563288143223435,summer
Moscow,2013-08-11,17.14572409032124,summer
Moscow,2013-08-12,20.35537283379724,summer
Moscow,2013-08-13,16.211066972861467,summer
Moscow,2013-08-14,16.243374490863772,summer
Moscow,2013-08-15,26.807809319557897,summer
Moscow,2013-08-16,20.356970039348695,summer
Moscow,2013-08-17,18.509851261044265,summer
Moscow,2013-08-18,26.666581449888678,summer
Moscow,2013-08-19,17.109758540734205,summer
Moscow,2013-08-20,5.200614576927753,summer
Moscow,2013-08-21,17.547107399687217,summer
Moscow,2013-08-22,20.272571822257042,summer
Moscow,2013-08-23,18.792906642766898,summer
Moscow,2013-08-24,20.20498067495086,summer
Moscow,2013-08-25,17.40869302209801,summer
Moscow,2013-08-26,13.176960881505119,summer
Moscow,2013-08-27,17.945413211156623,summer
Moscow,2013-08-28,19.827697268275642,summer
Moscow,2013-08-29,12.955106201437246,summer
Moscow,2013-08-30,20.95700736314274,summer
Moscow,2013-08-31,19.264392798820225,summer
Moscow,2013-09-01,1.729457296207654,autumn
Moscow,2013-09-02,14.28527470810937,autumn
Moscow,2013-09-03,-0.9994325608223384,autumn
Moscow,2013-09-04,-3.1662223029369745,autumn
Moscow,2013-09-05,2.2752376357501767,autumn
Moscow,2013-09-06,14.852423926886395,autumn
Moscow,2013-09-07,10.007280827803022,autumn
Moscow,2013-09-08,3.470125844845036,autumn
Moscow,2013-09-09,13.035741217817968,autumn
Moscow,2013-09-10,11.826520324268653,autumn
Moscow,2013-09-11,2.8547006296081676,autumn
Moscow,2013-09-12,-4.005864431710533,autumn
Moscow,2013-09-13,-2.4880067199285616,autumn
Moscow,2013-09-14,11.695111409222687,autumn
Moscow,2013-09-15,13.618338963684547,autumn
Moscow,2013-09-16,10.608400413338922,autumn
Moscow,2013-09-17,11.78344371713776,autumn
Moscow,2013-09-18,8.590343218728238,autumn
Moscow,2013-09-19,16.579108029338713,autumn
Moscow,2013-09-20,15.406104205364601,autumn
Moscow,2013-09-21,8.369664705632783,autumn
Moscow,2013-09-22,12.575045483136499,autumn
Moscow,2013-09-23,17.182707818204598,autumn
Moscow,2013-09-24,9.051917425701573,autumn
Moscow,2013-09-25,7.049499477095099,autumn
Moscow,2013-09-26,7.696746108288439,autumn
Moscow,2013-09-27,3.7266448508700023,autumn
Moscow,2013-09-28,7.486994653789104,autumn
Moscow,2013-09-29,8.2436967166125,autumn
Moscow,2013-09-30,14.083361408107695,autumn
Moscow,2013-10-01,5.158218784795459,autumn
Moscow,2013-10-02,13.86805784321312,autumn
Moscow,2013-10-03,8.560976880075959,autumn
Moscow,2013-10-04,14.169815301177128,autumn
Moscow,2013-10-05,13.383798167988683,autumn
Moscow,2013-10-06,5.650789300735789,autumn
Moscow,2013-10-07,7.037413209694248,autumn
Moscow,2013-10-08,9.08829432779891,autumn
Moscow,2013-10-09,10.262115903992678,autumn
Moscow,2013-10-10,1.5643172871822681,autumn
Moscow,2013-10-11,9.580789051858316,autumn
Moscow,2013-10-12,3.150279667170058,autumn
Moscow,2013-10-13,7.975176465518575,autumn
Moscow,2013-10-14,10.70153366388792,autumn
Moscow,2013-10-15,16.55688611381695,autumn
Moscow,2013-10-16,0.06434311739070342,autumn
Moscow,2013-10-17,-3.391089501531411,autumn
Moscow,2013-10-18,0.17707080908165462,autumn
Moscow,2013-10-19,7.018873969208295,autumn
Moscow,2013-10-20,-1.2944376885647557,autumn
Moscow,2013-10-21,7.022097724155384,autumn
Moscow,2013-10-22,14.889621667557332,autumn
Moscow,2013-10-23,17.19582447500796,autumn
Moscow,2013-10-24,12.236053774485868,autumn
Moscow,2013-10-25,8.85365728611899,autumn
Moscow,2013-10-26,3.815586463086203,autumn
Moscow,2013-10-27,7.097105763015324,autumn
Moscow,2013-10-28,7.998428844172923,autumn
Moscow,2013-10-29,3.2891619457268932,autumn
Moscow,2013-10-30,1.6722915830039602,autumn
Moscow,2013-10-31,9.201950038386288,autumn
Moscow,2013-11-01,8.657872506093181,autumn
Moscow,2013-11-02,12.12597235645971,autumn
Moscow,2013-11-03,16.674366506315174,autumn
Moscow,2013-11-04,3.9286764609461162,autumn
Moscow,2013-11-05,3.6620346709346805,autumn
Moscow,2013-11-06,9.618358897303159,autumn
Moscow,2013-11-07,6.707541527562854,autumn
Moscow,2013-11-08,7.270167810724381,autumn
Moscow,2013-11-09,6.8306618591895845,autumn
Moscow,2013-11-10,10.200437314314039,autumn
Moscow,2013-11-11,4.853686539729377,autumn
Moscow,2013-11-12,12.754674986346135,autumn
Moscow,2013-11-13,15.380611106700648,autumn
Moscow,2013-11-14,8.6717748486381,autumn
Moscow,2013-11-15,6.328299687809746,autumn
Moscow,2013-11-16,10.640242193719526,autumn
Moscow,2013-11-17,2.4761420531837084,autumn
Moscow,2013-11-18,-0.07663627537396245,autumn
Moscow,2013-11-19,11.89881342990639,autumn
Moscow,2013-11-20,6.491323459070905,autumn
Moscow,2013-11-21,13.380505788292986,autumn
Moscow,2013-11-22,1.062991983330293,autumn
Moscow,2013-11-23,10.796473353721176,autumn
Moscow,2013-11-24,7.634852806175094,autumn
Moscow,2013-11-25,11.807437321228875,autumn
Moscow,2013-11-26,5.765178368261001,autumn
Moscow,2013-11-27,12.314158004647448,autumn
Moscow,2013-11-28,-1.2367198933206556,autumn
Moscow,2013-11-29,9.818493771949463,autumn
Moscow,2013-11-30,15.83156605585298,autumn
Moscow,2013-12-01,-12.6033987887449,winter
Moscow,2013-12-02,-8.65827599277233,winter
Moscow,2013-12-03,-4.531926707898335,winter
Moscow,2013-12-04,-1.8666609792362863,winter
Moscow,2013-12-05,-11.837441738514253,winter
Moscow,2013-12-06,-12.867496897552883,winter
Moscow,2013-12-07,-8.452020043575123,winter
Moscow,2013-12-08,-10.572050318970591,winter
Moscow,2013-12-09,-20.791995546207268,winter
Moscow,2013-12-10,-5.5545434158035105,winter
Moscow,2013-12-11,-14.830900716099261,winter
Moscow,2013-12-12,-16.031721660502196,winter
Moscow,2013-12-13,-3.8671758510340357,winter
Moscow,2013-12-14,-11.27239843131199,winter
Moscow,2013-12-15,-7.387979855135741,winter
Moscow,2013-12-16,-5.490449661970132,winter
Moscow,2013-12-17,-9.572744731776698,winter
Moscow,2013-12-18,-6.605062246083094,winter
Moscow,2013-12-19,-7.297064533451854,winter
Moscow,2013-12-20,-9.18786937825077,winter
Moscow,2013-12-21,-17.89458283706827,winter
Moscow,2013-12-22,-20.28398612933716,winter
Moscow,2013-12-23,-4.6335705610566205,winter
Moscow,2013-12-24,-5.703237936732294,winter
Moscow,2013-12-25,-4.541840263295351,winter
Moscow,2013-12-26,-10.589606255163309,winter
Moscow,2013-12-27,-17.9289300652055,winter
Moscow,2013-12-28,-10.252462796479367,winter
Moscow,2013-12-29,-5.218467132866035,winter
Moscow,2013-12-30,-11.890624209975066,winter
Moscow,2013-12-31,-12.595514812831484,winter
Moscow,2014-01-01,-6.879810067030951,winter
Moscow,2014-01-02,-6.714641013894825,winter
Moscow,2014-01-03,0.13499715963255277,winter
Moscow,2014-01-04,-5.378467189650768,winter
Moscow,2014-01-05,-4.059505032531194,winter
Moscow,2014-01-06,-5.056471363576817,winter
Moscow,2014-01-07,-19.815964650177875,winter
Moscow,2014-01-08,-9.71829449742402,winter
Moscow,2014-01-09,-8.386524484225083,winter
Moscow,2014-01-10,-13.849437699572862,winter
Moscow,2014-01-11,-7.433389932874008,winter
Moscow,2014-01-12,-7.537067159767847,winter
Moscow,2014-01-13,-15.980068391475012,winter
Moscow,2014-01-14,-13.686821528724474,winter
Moscow,2014-01-15,-12.761993464204036,winter
Moscow,2014-01-16,-14.022887647586126,winter
Moscow,2014-01-17,-6.605764817378051,winter
Moscow,2014-01-18,-3.943169811862832,winter
Moscow,2014-01-19,-6.500128433544804,winter
Moscow,2014-01-20,-5.139071128386748,winter
Moscow,2014-01-21,-11.424507520694489,winter
Moscow,2014-01-22,-8.59201643042217,winter
Moscow,2014-01-23,-6.752259282404575,winter
Moscow,2014-01-24,-5.070525735825523,winter
Moscow,2014-01-25,-10.312181896834709,winter
Moscow,2014-01-26,-3.7477421470711185,winter
Moscow,2014-01-27,-12.931071316175407,winter
Moscow,2014-01-28,-17.20749064724607,winter
Moscow,2014-01-29,-8.809729441040233,winter
Moscow,2014-01-30,-6.99697890390307,winter
Moscow,2014-01-31,-9.58135967040806,winter
Moscow,2014-02-01,-13.64912519579249,winter
Moscow,2014-02-02,-13.53491373336394,winter
Moscow,2014-02-03,0.8696041203554508,winter
Moscow,2014-02-04,-11.870270017166908,winter
Moscow,2014-02-05,-8.187591893564148,winter
Moscow,2014-02-06,-17.478788298739055,winter
Moscow,2014-02-07,-13.766452369182984,winter
Moscow,2014-02-08,-7.017939423956328,winter
Moscow,2014-02-09,-7.368308859608828,winter
Moscow,2014-02-10,-16.31742271700743,winter
Moscow,2014-02-11,-1.8896121086196835,winter
Moscow,2014-02-12,-13.685837397223482,winter
Moscow,2014-02-13,-6.419615881279295,winter
Moscow,2014-02-14,-7.717544113141475,winter
Moscow,2014-02-15,-9.066649856562842,winter
Moscow,2014-02-16,-7.854189156043267,winter
Moscow,2014-02-17,-2.331541611964676,winter
Moscow,2014-02-18,-11.199492353486743,winter
Moscow,2014-02-19,-19.088832156596666,winter
Moscow,2014-02-20,-4.393160687985036,winter
Moscow,2014-02-21,-13.003463693355828,winter
Moscow,2014-02-22,-7.8136706955182325,winter
Moscow,2014-02-23,-7.991572793527274,winter
Moscow,2014-02-24,-5.257885222855747,winter
Moscow,2014-02-25,-3.2663896382344584,winter
Moscow,2014-02-26,-13.934064852581734,winter
Moscow,2014-02-27,-10.405814532967021,winter
Moscow,2014-02-28,-12.947456040573023,winter
Moscow,2014-03-01,11.762491044610506,spring
Moscow,2014-03-02,3.932254245984688,spring
Moscow,2014-03-03,9.194805344045045,spring
Moscow,2014-03-04,6.075051848277556,spring
Moscow,2014-03-05,-1.5987762113041626,spring
Moscow,2014-03-06,2.8780482877709286,spring
Moscow,2014-03-07,3.339393342288496,spring
Moscow,2014-03-08,3.643442120193626,spring
Moscow,2014-03-09,7.794349865117198,spring
Moscow,2014-03-10,14.9716581500208,spring
Moscow,2014-03-11,7.174929029131365,spring
Moscow,2014-03-12,-3.2924925206457036,spring
Moscow,2014-03-13,-1.499337777992337,spring
Moscow,2014-03-14,-0.2906005825460465,spring
Moscow,2014-03-15,8.482422475084258,spring
Moscow,2014-03-16,6.575745695138476,spring
Moscow,2014-03-17,-4.041782674840826,spring
Moscow,2014-03-18,9.113206871253956,spring
Moscow,2014-03-19,13.355842809828967,spring
Moscow,2014-03-20,6.411845728926327,spring
Moscow,2014-03-21,4.439843549530048,spring
Moscow,2014-03-22,2.07959157299138,spring
Moscow,2014-03-23,8.450581100654418,spring
Moscow,2014-03-24,-3.4338390172989186,spring
Moscow,2014-03-25,4.016900170788367,spring
Moscow,2014-03-26,9.153817226903602,spring
Moscow,2014-03-27,12.244472512000186,spring
Moscow,2014-03-28,11.84841324042175,spring
Moscow,2014-03-29,8.808357396953914,spring
Moscow,2014-03-30,6.251711633773926,spring
Moscow,2014-03-31,3.0880628726921486,spring
Moscow,2014-04-01,9.544662732376363,spring
Moscow,2014-04-02,12.560697114994674,spring
Moscow,2014-04-03,11.389319208327711,spring
Moscow,2014-04-04,1.8033983893819405,spring
Moscow,2014-04-05,9.71478479533036,spring
Moscow,2014-04-06,-1.3045357362309122,spring
Moscow,2014-04-07,9.9107526988669,spring
Moscow,2014-04-08,-0.9841819265875458,spring
Moscow,2014-04-09,5.948761545553511,spring
Moscow,2014-04-10,3.794202415809135,spring
Moscow,2014-04-11,9.212267318778292,spring
Moscow,2014-04-12,3.95825582839537,spring
Moscow,2014-04-13,7.276838353497537,spring
Moscow,2014-04-14,9.27223212559624,spring
Moscow,2014-04-15,2.989269698736139,spring
Moscow,2014-04-16,4.59262549964501,spring
Moscow,2014-04-17,5.865101974851919,spring
Moscow,2014-04-18,2.8883440642759366,spring
Moscow,2014-04-19,4.210485512807676,spring
Moscow,2014-04-20,-2.902589461445281,spring
Moscow,2014-04-21,-2.7023593270460866,spring
Moscow,2014-04-22,9.584878227995677,spring
Moscow,2014-04-23,1.8521390455495572,spring
Moscow,2014-04-24,1.9719893986656185,spring
Moscow,2014-04-25,5.27970287013605,spring
Moscow,2014-04-26,-5.90378908234406,spring
Moscow,2014-04-27,9.668367679994578,spring
Moscow,2014-04-28,6.444533190525463,spring
Moscow,2014-04-29,4.767391571137866,spring
Moscow,2014-04-30,11.279750981434322,spring
Moscow,2014-05-01,7.1143025092984455,spring
Moscow,2014-05-02,8.974800373257906,spring
Moscow,2014-05-03,6.493977174595437,spring
Moscow,2014-05-04,2.029291766983319,spring
Moscow,2014-05-05,-4.4901505888139095,spring
Moscow,2014-05-06,13.935002598996483,spring
Moscow,2014-05-07,3.3557667466389134,spring
Moscow,2014-05-08,3.135141716106645,spring
Moscow,2014-05-09,0.8435403477673455,spring
Moscow,2014-05-10,-3.1891121156046296,spring
Moscow,2014-05-11,5.1140593469370215,spring
Moscow,2014-05-12,2.748909065495277,spring
Moscow,2014-05-13,7.139755132275605,spring
Moscow,2014-05-14,-3.6938564244295016,spring
Moscow,2014-05-15,0.776030652658112,spring
Moscow,2014-05-16,20.793737041353303,spring
Moscow,2014-05-17,1.6303492523118877,spring
Moscow,2014-05-18,-0.10512923136843355,spring
Moscow,2014-05-19,-2.875812222362983,spring
Moscow,2014-05-20,-0.00042421634721279133,spring
Moscow,2014-05-21,14.89179564846694,spring
Moscow,2014-05-22,6.116091140088472,spring
Moscow,2014-05-23,7.475470252732348,spring
Moscow,2014-05-24,16.228495173971027,spring
Moscow,2014-05-25,3.5779254323760004,spring
Moscow,2014-05-26,-2.6531618120585945,spring
Moscow,2014-05-27,2.1198712972051674,spring
Moscow,2014-05-28,3.631721200098869,spring
Moscow,2014-05-29,12.155970391110115,spring
Moscow,2014-05-30,-2.573750952016037,spring
Moscow,2014-05-31,3.0978049595624384,spring
Moscow,2014-06-01,16.047911167091442,summer
Moscow,2014-06-02,21.922073361984367,summer
Moscow,2014-06-03,10.640485493074607,summer
Moscow,2014-06-04,22.20166307660589,summer
Moscow,2014-06-05,10.95678443862955,summer
Moscow,2014-06-06,15.547505450755068,summer
Moscow,2014-06-07,22.997164553631563,summer
Moscow,2014-06-08,16.831715551752517,summer
Moscow,2014-06-09,13.878455714084206,summer
Moscow,2014-06-10,17.346360570199796,summer
Moscow,2014-06-11,11.827711326281186,summer
Moscow,2014-06-12,20.32621548742099,summer
Moscow,2014-06-13,11.845798128475085,summer
Moscow,2014-06-14,32.85283768142569,summer
Moscow,2014-06-15,14.983937871709074,summer
Moscow,2014-06-16,29.69111406441171,summer
Moscow,2014-06-17,18.92599945079308,summer
Moscow,2014-06-18,17.23875242426737,summer
Moscow,2014-06-19,19.513426202312626,summer
Moscow,2014-06-20,17.1475767446969,summer
Moscow,2014-06-21,21.0409262814651,summer
Moscow,2014-06-22,22.14862519674843,summer
Moscow,2014-06-23,23.58008868784176,summer
Moscow,2014-06-24,23.878771310105307,summer
Moscow,2014-06-25,28.486340696288593,summer
Moscow,2014-06-26,16.165007914993026,summer
Moscow,2014-06-27,20.422177709274525,summer
Moscow,2014-06-28,25.145532276950426,summer
Moscow,2014-06-29,20.1802584247935,summer
